cohort,date,age,dayofyear,lengthmm,river,age_class
2011,2011-08-18,240,230,66.0,Fidd,0
2011,2011-08-18,240,230,67.0,Fidd,0
2011,2011-08-18,240,230,67.0,Fidd,0
2011,2011-08-18,240,230,67.0,Fidd,0
2011,2011-08-18,240,230,68.0,Fidd,0
2011,2011-08-18,240,230,68.0,Fidd,0
2011,2011-08-18,240,230,68.0,Fidd,0
2011,2011-08-18,240,230,68.0,Fidd,0
2011,2011-08-18,240,230,68.0,Fidd,0
2011,2011-08-18,240,230,68.0,Fidd,0
2011,2011-08-18,240,230,68.0,Fidd,0
2011,2011-08-18,240,230,68.0,Fidd,0
2011,2011-08-18,240,230,71.0,Fidd,0
2011,2011-08-18,240,230,72.0,Fidd,0
2011,2011-08-18,240,230,72.0,Fidd,0
2011,2011-08-18,240,230,64.0,Fidd,0
2011,2011-08-18,240,230,65.0,Fidd,0
2011,2011-08-18,240,230,65.0,Fidd,0
2011,2011-08-18,240,230,67.0,Fidd,0
2011,2011-08-18,240,230,68.0,Fidd,0
2011,2011-08-18,240,230,68.0,Fidd,0
2011,2011-08-18,240,230,69.0,Fidd,0
2011,2011-08-18,240,230,69.0,Fidd,0
2011,2011-08-18,240,230,73.0,Fidd,0
2011,2011-08-18,240,230,73.0,Fidd,0
2011,2011-08-18,240,230,63.0,Fidd,0
2011,2011-08-18,240,230,65.0,Fidd,0
2011,2011-08-18,240,230,65.0,Fidd,0
2011,2011-08-18,240,230,65.0,Fidd,0
2011,2011-08-18,240,230,68.0,Fidd,0
2011,2011-08-18,240,230,57.0,Fidd,0
2011,2011-08-18,240,230,60.0,Fidd,0
2011,2011-08-18,240,230,62.0,Fidd,0
2011,2011-08-18,240,230,64.0,Fidd,0
2011,2011-08-18,240,230,65.0,Fidd,0
2011,2011-08-18,240,230,66.0,Fidd,0
2011,2011-08-18,240,230,68.0,Fidd,0
2011,2011-08-18,240,230,72.0,Fidd,0
2011,2011-08-18,240,230,68.0,Fidd,0
2011,2011-08-18,240,230,70.0,Fidd,0
2011,2011-08-18,240,230,71.0,Fidd,0
2011,2011-08-18,240,230,71.0,Fidd,0
2011,2011-08-18,240,230,72.0,Fidd,0
2011,2011-08-18,240,230,64.0,Fidd,0
2011,2011-08-23,245,235,53.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,56.0,Lodg,0
2011,2011-08-23,245,235,57.0,Lodg,0
2011,2011-08-23,245,235,57.0,Lodg,0
2011,2011-08-23,245,235,58.0,Lodg,0
2011,2011-08-23,245,235,61.0,Lodg,0
2011,2011-08-23,245,235,62.0,Lodg,0
2011,2011-08-23,245,235,63.0,Lodg,0
2011,2011-08-23,245,235,63.0,Lodg,0
2011,2011-08-23,245,235,64.0,Lodg,0
2011,2011-08-23,245,235,64.0,Lodg,0
2011,2011-08-23,245,235,64.0,Lodg,0
2011,2011-08-23,245,235,65.0,Lodg,0
2011,2011-08-23,245,235,65.0,Lodg,0
2011,2011-08-23,245,235,66.0,Lodg,0
2011,2011-08-23,245,235,66.0,Lodg,0
2011,2011-08-23,245,235,66.0,Lodg,0
2011,2011-08-23,245,235,68.0,Lodg,0
2011,2011-08-23,245,235,68.0,Lodg,0
2011,2011-08-23,245,235,69.0,Lodg,0
2011,2011-08-23,245,235,72.0,Lodg,0
2011,2011-08-23,245,235,72.0,Lodg,0
2011,2011-08-23,245,235,72.0,Lodg,0
2011,2011-08-23,245,235,73.0,Lodg,0
2011,2011-08-23,245,235,53.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,55.0,Lodg,0
2011,2011-08-23,245,235,57.0,Lodg,0
2011,2011-08-23,245,235,58.0,Lodg,0
2011,2011-08-23,245,235,59.0,Lodg,0
2011,2011-08-23,245,235,59.0,Lodg,0
2011,2011-08-23,245,235,59.0,Lodg,0
2011,2011-08-23,245,235,62.0,Lodg,0
2011,2011-08-23,245,235,63.0,Lodg,0
2011,2011-08-23,245,235,63.0,Lodg,0
2011,2011-08-23,245,235,64.0,Lodg,0
2011,2011-08-23,245,235,66.0,Lodg,0
2011,2011-08-23,245,235,67.0,Lodg,0
2011,2011-08-23,245,235,67.0,Lodg,0
2011,2011-08-23,245,235,67.0,Lodg,0
2011,2011-08-23,245,235,69.0,Lodg,0
2011,2011-08-23,245,235,69.0,Lodg,0
2011,2011-08-23,245,235,69.0,Lodg,0
2011,2011-08-23,245,235,51.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,58.0,Lodg,0
2011,2011-08-23,245,235,63.0,Lodg,0
2011,2011-08-23,245,235,64.0,Lodg,0
2011,2011-08-23,245,235,68.0,Lodg,0
2011,2011-08-23,245,235,68.0,Lodg,0
2011,2011-08-23,245,235,68.0,Lodg,0
2011,2011-08-23,245,235,72.0,Lodg,0
2011,2011-08-23,245,235,73.0,Lodg,0
2011,2011-08-23,245,235,44.0,Lodg,0
2011,2011-08-23,245,235,48.0,Lodg,0
2011,2011-08-23,245,235,48.0,Lodg,0
2011,2011-08-23,245,235,49.0,Lodg,0
2011,2011-08-23,245,235,49.0,Lodg,0
2011,2011-08-23,245,235,53.0,Lodg,0
2011,2011-08-23,245,235,53.0,Lodg,0
2011,2011-08-23,245,235,53.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,55.0,Lodg,0
2011,2011-08-23,245,235,55.0,Lodg,0
2011,2011-08-23,245,235,56.0,Lodg,0
2011,2011-08-23,245,235,57.0,Lodg,0
2011,2011-08-23,245,235,58.0,Lodg,0
2011,2011-08-23,245,235,59.0,Lodg,0
2011,2011-08-23,245,235,62.0,Lodg,0
2011,2011-08-23,245,235,63.0,Lodg,0
2011,2011-08-23,245,235,63.0,Lodg,0
2011,2011-08-23,245,235,65.0,Lodg,0
2011,2011-08-23,245,235,47.0,Lodg,0
2011,2011-08-23,245,235,47.0,Lodg,0
2011,2011-08-23,245,235,47.0,Lodg,0
2011,2011-08-23,245,235,48.0,Lodg,0
2011,2011-08-23,245,235,49.0,Lodg,0
2011,2011-08-23,245,235,49.0,Lodg,0
2011,2011-08-23,245,235,53.0,Lodg,0
2011,2011-08-23,245,235,53.0,Lodg,0
2011,2011-08-23,245,235,53.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,55.0,Lodg,0
2011,2011-08-23,245,235,55.0,Lodg,0
2011,2011-08-23,245,235,56.0,Lodg,0
2011,2011-08-23,245,235,56.0,Lodg,0
2011,2011-08-23,245,235,56.0,Lodg,0
2011,2011-08-23,245,235,57.0,Lodg,0
2011,2011-08-23,245,235,58.0,Lodg,0
2011,2011-08-23,245,235,58.0,Lodg,0
2011,2011-08-23,245,235,59.0,Lodg,0
2011,2011-08-23,245,235,61.0,Lodg,0
2011,2011-08-23,245,235,61.0,Lodg,0
2011,2011-08-23,245,235,62.0,Lodg,0
2011,2011-08-23,245,235,62.0,Lodg,0
2011,2011-08-23,245,235,63.0,Lodg,0
2011,2011-08-23,245,235,63.0,Lodg,0
2011,2011-08-23,245,235,49.0,Lodg,0
2011,2011-08-23,245,235,49.0,Lodg,0
2011,2011-08-23,245,235,54.0,Lodg,0
2011,2011-08-23,245,235,56.0,Lodg,0
2011,2011-08-23,245,235,60.0,Lodg,0
2011,2011-08-23,245,235,68.0,Lodg,0
2011,2012-08-04,592,217,85.0,Fidd,1
2011,2012-08-04,592,217,100.0,Fidd,1
2011,2012-08-04,592,217,109.0,Fidd,1
2011,2012-08-04,592,217,115.0,Fidd,1
2011,2012-08-04,592,217,99.0,Fidd,1
2011,2012-08-04,592,217,107.0,Fidd,1
2011,2012-08-04,592,217,115.0,Fidd,1
2011,2012-08-04,592,217,115.0,Fidd,1
2011,2012-08-09,597,222,88.0,Roug,1
2011,2012-08-09,597,222,96.0,Roug,1
2011,2012-08-09,597,222,97.0,Roug,1
2011,2012-08-09,597,222,110.0,Roug,1
2011,2012-08-09,597,222,111.0,Roug,1
2011,2012-08-09,597,222,113.0,Roug,1
2011,2012-08-09,597,222,118.0,Roug,1
2011,2012-08-09,597,222,81.0,Roug,1
2011,2012-08-09,597,222,121.0,Roug,1
2011,2012-08-10,598,223,87.0,Fidh,1
2011,2012-08-10,598,223,103.0,Maum,1
2011,2012-08-10,598,223,105.0,Maum,1
2011,2012-08-10,598,223,106.0,Maum,1
2011,2012-08-10,598,223,113.0,Maum,1
2011,2012-08-10,598,223,82.0,Maum,1
2011,2012-08-10,598,223,97.0,Maum,1
2011,2012-08-10,598,223,105.0,Maum,1
2011,2012-08-10,598,223,105.0,Maum,1
2011,2012-08-10,598,223,109.0,Maum,1
2011,2012-08-10,598,223,100.0,Maum,1
2011,2012-08-10,598,223,105.0,Maum,1
2011,2012-08-10,598,223,82.0,Roug,1
2011,2012-08-10,598,223,88.0,Roug,1
2011,2012-08-10,598,223,89.0,Roug,1
2011,2012-08-10,598,223,96.0,Roug,1
2011,2012-08-10,598,223,98.0,Roug,1
2011,2012-08-10,598,223,99.0,Roug,1
2011,2012-08-10,598,223,101.0,Roug,1
2011,2012-08-10,598,223,108.0,Roug,1
2011,2012-08-10,598,223,76.0,Roug,1
2011,2012-08-10,598,223,79.0,Roug,1
2011,2012-08-13,601,226,74.0,Alta,1
2011,2012-08-13,601,226,120.0,Alta,1
2011,2012-08-13,601,226,75.0,Alta,1
2011,2012-08-13,601,226,79.0,Alta,1
2011,2012-08-13,601,226,127.0,Alta,1
2011,2012-08-13,601,226,90.0,Main,1
2011,2012-08-13,601,226,102.0,Main,1
2011,2012-08-13,601,226,109.0,Main,1
2011,2012-08-13,601,226,125.0,Main,1
2011,2012-08-14,602,227,110.0,Fidd,1
2011,2012-08-14,602,227,115.0,Fidd,1
2011,2012-08-14,602,227,115.0,Fidd,1
2011,2012-08-14,602,227,75.0,Fidd,1
2011,2012-08-14,602,227,99.0,Fidd,1
2011,2012-08-14,602,227,101.0,Fidd,1
2011,2012-08-14,602,227,102.0,Fidd,1
2011,2012-08-14,602,227,102.0,Fidd,1
2011,2012-08-14,602,227,104.0,Fidd,1
2011,2012-08-14,602,227,104.0,Fidd,1
2011,2012-08-14,602,227,106.0,Fidd,1
2011,2012-08-14,602,227,106.0,Fidd,1
2011,2012-08-14,602,227,109.0,Fidd,1
2011,2012-08-14,602,227,116.0,Fidd,1
2011,2012-08-14,602,227,116.0,Fidd,1
2011,2012-08-14,602,227,119.0,Fidd,1
2011,2012-08-14,602,227,120.0,Fidd,1
2011,2012-08-14,602,227,95.0,Fidd,1
2011,2012-08-14,602,227,106.0,Fidd,1
2011,2012-08-14,602,227,108.0,Fidd,1
2011,2012-08-14,602,227,123.0,Fidd,1
2011,2012-08-14,602,227,108.0,Fidd,1
2011,2012-08-15,603,228,92.0,Fidh,1
2011,2012-08-15,603,228,103.0,Fidh,1
2011,2012-08-16,604,229,97.0,Lodg,1
2011,2012-08-16,604,229,99.0,Lodg,1
2011,2012-08-16,604,229,102.0,Lodg,1
2011,2012-08-16,604,229,116.0,Lodg,1
2011,2012-08-16,604,229,120.0,Lodg,1
2011,2012-08-16,604,229,93.0,Lodg,1
2011,2012-08-16,604,229,137.0,Roug,1
2011,2012-08-16,604,229,142.0,Roug,1
2011,2012-08-16,604,229,142.0,Roug,1
2011,2012-08-16,604,229,129.0,Roug,1
2011,2012-08-20,608,233,79.0,Glen,1
2011,2012-08-20,608,233,81.0,Glen,1
2011,2012-08-20,608,233,105.0,Glen,1
2011,2012-08-20,608,233,105.0,Glen,1
2011,2012-08-20,608,233,111.0,Glen,1
2011,2012-08-20,608,233,113.0,Glen,1
2011,2012-08-20,608,233,115.0,Glen,1
2011,2012-08-20,608,233,124.0,Glen,1
2011,2012-08-20,608,233,125.0,Glen,1
2011,2012-08-20,608,233,129.0,Glen,1
2011,2012-08-20,608,233,130.0,Glen,1
2011,2012-08-20,608,233,134.0,Glen,1
2011,2012-08-20,608,233,80.0,Glen,1
2011,2012-08-20,608,233,105.0,Glen,1
2011,2012-08-20,608,233,118.0,Glen,1
2011,2012-08-20,608,233,120.0,Glen,1
2011,2012-08-20,608,233,115.0,Glen,1
2011,2012-08-20,608,233,75.0,Goul,1
2011,2012-08-21,609,234,95.0,Goul,1
2011,2012-08-21,609,234,102.0,Goul,1
2011,2012-08-21,609,234,104.0,Goul,1
2011,2012-08-21,609,234,110.0,Goul,1
2011,2012-08-21,609,234,113.0,Goul,1
2011,2012-08-21,609,234,113.0,Goul,1
2011,2012-08-21,609,234,114.0,Goul,1
2011,2012-08-21,609,234,101.0,Goul,1
2011,2012-08-21,609,234,103.0,Goul,1
2011,2012-08-21,609,234,108.0,Goul,1
2011,2012-08-21,609,234,105.0,Goul,1
2011,2012-08-21,609,234,109.0,Goul,1
2011,2012-08-21,609,234,109.0,Goul,1
2011,2012-08-21,609,234,123.0,Goul,1
2011,2012-08-21,609,234,96.0,Goul,1
2011,2012-08-21,609,234,109.0,Goul,1
2011,2012-08-21,609,234,110.0,Goul,1
2011,2012-08-21,609,234,115.0,Goul,1
2011,2012-08-21,609,234,84.0,Goul,1
2011,2012-08-21,609,234,85.0,Goul,1
2011,2012-08-21,609,234,86.0,Goul,1
2011,2012-08-21,609,234,90.0,Goul,1
2011,2012-08-21,609,234,91.0,Goul,1
2011,2012-08-21,609,234,91.0,Goul,1
2011,2012-08-21,609,234,92.0,Goul,1
2011,2012-08-21,609,234,93.0,Goul,1
2011,2012-08-21,609,234,93.0,Goul,1
2011,2012-08-21,609,234,93.0,Goul,1
2011,2012-08-21,609,234,95.0,Goul,1
2011,2012-08-21,609,234,97.0,Goul,1
2011,2012-08-21,609,234,101.0,Goul,1
2011,2012-08-21,609,234,101.0,Goul,1
2011,2012-08-21,609,234,105.0,Goul,1
2011,2012-08-21,609,234,112.0,Goul,1
2011,2012-08-21,609,234,114.0,Goul,1
2011,2012-08-21,609,234,116.0,Goul,1
2011,2012-08-21,609,234,121.0,Goul,1
2011,2012-08-21,609,234,90.0,Goul,1
2011,2012-08-21,609,234,96.0,Goul,1
2011,2012-08-21,609,234,77.0,Goul,1
2011,2012-09-03,622,247,75.0,Goul,1
2011,2012-09-03,622,247,76.0,Goul,1
2011,2012-09-03,622,247,111.0,Goul,1
2011,2012-09-03,622,247,115.0,Goul,1
2011,2012-09-03,622,247,116.0,Goul,1
2011,2012-09-03,622,247,116.0,Goul,1
2011,2012-09-03,622,247,121.0,Goul,1
2011,2012-09-03,622,247,121.0,Goul,1
2011,2012-09-03,622,247,121.0,Goul,1
2011,2012-09-03,622,247,123.0,Goul,1
2011,2012-09-03,622,247,123.0,Goul,1
2011,2012-09-03,622,247,126.0,Goul,1
2011,2012-09-03,622,247,134.0,Goul,1
2011,2012-09-03,622,247,74.0,Goul,1
2011,2012-09-03,622,247,106.0,Goul,1
2011,2012-09-03,622,247,108.0,Goul,1
2011,2012-09-03,622,247,112.0,Goul,1
2011,2012-09-03,622,247,113.0,Goul,1
2011,2012-09-03,622,247,116.0,Goul,1
2011,2012-09-03,622,247,116.0,Goul,1
2011,2012-09-03,622,247,76.0,Goul,1
2011,2012-09-03,622,247,78.0,Goul,1
2011,2012-09-03,622,247,113.0,Goul,1
2011,2012-09-03,622,247,114.0,Goul,1
2011,2012-09-05,624,249,74.0,Glen,1
2011,2012-09-05,624,249,76.0,Glen,1
2011,2012-09-05,624,249,78.0,Glen,1
2011,2012-09-05,624,249,78.0,Glen,1
2011,2012-09-05,624,249,78.0,Glen,1
2011,2012-09-05,624,249,81.0,Glen,1
2011,2012-09-05,624,249,88.0,Glen,1
2011,2012-09-05,624,249,112.0,Glen,1
2011,2012-09-05,624,249,116.0,Glen,1
2011,2012-09-05,624,249,118.0,Glen,1
2011,2012-09-05,624,249,118.0,Glen,1
2011,2012-09-05,624,249,118.0,Glen,1
2011,2012-09-05,624,249,122.0,Glen,1
2011,2012-09-05,624,249,127.0,Glen,1
2011,2012-09-05,624,249,113.0,Glen,1
2011,2012-09-05,624,249,116.0,Glen,1
2011,2012-09-05,624,249,124.0,Glen,1
2011,2012-09-05,624,249,125.0,Glen,1
2011,2012-09-05,624,249,125.0,Glen,1
2011,2012-09-05,624,249,135.0,Glen,1
2011,2012-09-05,624,249,115.0,Glen,1
2011,2012-09-05,624,249,118.0,Glen,1
2011,2012-09-05,624,249,104.0,Goul,1
2011,2012-09-05,624,249,106.0,Goul,1
2011,2012-09-05,624,249,108.0,Goul,1
2011,2012-09-05,624,249,108.0,Goul,1
2011,2012-09-05,624,249,111.0,Goul,1
2011,2012-09-05,624,249,111.0,Goul,1
2011,2012-09-05,624,249,121.0,Goul,1
2011,2012-09-05,624,249,74.0,Goul,1
2011,2012-09-05,624,249,102.0,Goul,1
2011,2012-09-05,624,249,109.0,Goul,1
2011,2012-09-05,624,249,112.0,Goul,1
2011,2012-09-05,624,249,114.0,Goul,1
2011,2012-09-05,624,249,115.0,Goul,1
2011,2012-09-05,624,249,89.0,Goul,1
2011,2012-09-06,625,250,95.0,Owen,1
2011,2012-09-06,625,250,96.0,Owen,1
2011,2012-09-06,625,250,98.0,Owen,1
2011,2012-09-06,625,250,103.0,Owen,1
2011,2012-09-06,625,250,106.0,Owen,1
2011,2012-09-06,625,250,106.0,Owen,1
2011,2012-09-06,625,250,110.0,Owen,1
2011,2012-09-06,625,250,92.0,Owen,1
2011,2012-09-06,625,250,84.0,Owen,1
2011,2012-09-06,625,250,85.0,Owen,1
2011,2012-09-06,625,250,85.0,Owen,1
2011,2012-09-06,625,250,88.0,Owen,1
2011,2012-09-06,625,250,94.0,Owen,1
2011,2012-09-06,625,250,95.0,Owen,1
2011,2012-09-06,625,250,96.0,Owen,1
2011,2012-09-06,625,250,103.0,Owen,1
2011,2012-09-06,625,250,83.0,Owen,1
2011,2012-09-06,625,250,88.0,Owen,1
2011,2012-09-06,625,250,89.0,Owen,1
2011,2012-09-06,625,250,103.0,Owen,1
2011,2012-09-06,625,250,111.0,Owen,1
2011,2013-04-09,840,99,142.0,Sea-entry,2
2011,2013-04-09,840,99,121.0,Sea-entry,2
2011,2013-04-18,849,108,163.0,Sea-entry,2
2011,2013-04-18,849,108,135.0,Sea-entry,2
2011,2013-04-18,849,108,142.0,Sea-entry,2
2011,2013-04-26,857,116,151.0,Sea-entry,2
2011,2013-05-07,868,127,124.0,Sea-entry,2
2011,2013-05-07,868,127,135.0,Sea-entry,2
2011,2013-05-07,868,127,136.0,Sea-entry,2
2011,2013-05-07,868,127,133.0,Sea-entry,2
2011,2013-05-07,868,127,124.0,Sea-entry,2
2011,2013-05-07,868,127,140.0,Sea-entry,2
2011,2013-05-07,868,127,123.0,Sea-entry,2
2011,2013-05-07,868,127,159.0,Sea-entry,2
2011,2013-05-07,868,127,121.0,Sea-entry,2
2011,2013-05-07,868,127,127.0,Sea-entry,2
2011,2013-05-07,868,127,140.0,Sea-entry,2
2011,2013-05-07,868,127,148.0,Sea-entry,2
2011,2013-05-07,868,127,153.0,Sea-entry,2
2011,2013-05-07,868,127,163.0,Sea-entry,2
2011,2013-05-07,868,127,117.0,Sea-entry,2
2011,2013-05-07,868,127,142.0,Sea-entry,2
2011,2013-05-07,868,127,127.0,Sea-entry,2
2011,2013-05-07,868,127,124.0,Sea-entry,2
2011,2013-05-07,868,127,125.0,Sea-entry,2
2011,2013-05-07,868,127,129.0,Sea-entry,2
2011,2013-05-07,868,127,137.0,Sea-entry,2
2011,2013-05-07,868,127,146.0,Sea-entry,2
2011,2013-05-07,868,127,151.0,Sea-entry,2
2011,2013-05-07,868,127,119.0,Sea-entry,2
2011,2013-05-07,868,127,140.0,Sea-entry,2
2011,2013-05-07,868,127,123.0,Sea-entry,2
2011,2013-05-07,868,127,133.0,Sea-entry,2
2011,2013-05-07,868,127,127.0,Sea-entry,2
2011,2013-05-07,868,127,129.0,Sea-entry,2
2011,2013-05-07,868,127,131.0,Sea-entry,2
2011,2013-05-07,868,127,125.0,Sea-entry,2
2011,2013-05-07,868,127,132.0,Sea-entry,2
2011,2013-05-07,868,127,128.0,Sea-entry,2
2011,2013-05-07,868,127,147.0,Sea-entry,2
2011,2013-05-07,868,127,125.0,Sea-entry,2
2011,2013-05-07,868,127,145.0,Sea-entry,2
2011,2013-05-07,868,127,122.0,Sea-entry,2
2011,2013-05-07,868,127,131.0,Sea-entry,2
2011,2013-05-07,868,127,131.0,Sea-entry,2
2011,2013-05-07,868,127,138.0,Sea-entry,2
2011,2013-05-07,868,127,150.0,Sea-entry,2
2011,2013-05-07,868,127,129.0,Sea-entry,2
2011,2013-05-07,868,127,117.0,Sea-entry,2
2011,2013-05-07,868,127,119.0,Sea-entry,2
2011,2013-05-07,868,127,116.0,Sea-entry,2
2011,2013-05-07,868,127,115.0,Sea-entry,2
2011,2013-05-07,868,127,133.0,Sea-entry,2
2011,2013-05-07,868,127,131.0,Sea-entry,2
2011,2013-05-07,868,127,135.0,Sea-entry,2
2011,2013-05-07,868,127,124.0,Sea-entry,2
2011,2013-05-07,868,127,146.0,Sea-entry,2
2011,2013-05-07,868,127,135.0,Sea-entry,2
2011,2013-05-07,868,127,145.0,Sea-entry,2
2011,2013-05-07,868,127,146.0,Sea-entry,2
2011,2013-05-07,868,127,140.0,Sea-entry,2
2011,2013-05-07,868,127,121.0,Sea-entry,2
2011,2013-05-07,868,127,125.0,Sea-entry,2
2011,2013-05-07,868,127,140.0,Sea-entry,2
2011,2013-05-07,868,127,134.0,Sea-entry,2
2011,2013-05-07,868,127,126.0,Sea-entry,2
2011,2013-05-07,868,127,137.0,Sea-entry,2
2011,2013-05-07,868,127,151.0,Sea-entry,2
2011,2013-05-07,868,127,140.0,Sea-entry,2
2011,2013-05-07,868,127,134.0,Sea-entry,2
2011,2013-05-07,868,127,132.0,Sea-entry,2
2011,2013-05-07,868,127,118.0,Sea-entry,2
2011,2013-05-07,868,127,214.0,Sea-entry,2
2011,2013-05-07,868,127,156.0,Sea-entry,2
2011,2013-05-07,868,127,137.0,Sea-entry,2
2011,2013-05-07,868,127,133.0,Sea-entry,2
2011,2013-05-07,868,127,129.0,Sea-entry,2
2011,2013-05-07,868,127,121.0,Sea-entry,2
2011,2013-05-07,868,127,123.0,Sea-entry,2
2011,2013-05-07,868,127,110.0,Sea-entry,2
2011,2013-05-07,868,127,125.0,Sea-entry,2
2011,2013-05-07,868,127,124.0,Sea-entry,2
2011,2013-05-07,868,127,120.0,Sea-entry,2
2011,2013-05-07,868,127,125.0,Sea-entry,2
2011,2013-05-07,868,127,145.0,Sea-entry,2
2011,2013-05-07,868,127,125.0,Sea-entry,2
2011,2013-05-07,868,127,145.0,Sea-entry,2
2011,2013-05-07,868,127,144.0,Sea-entry,2
2011,2013-05-07,868,127,112.0,Sea-entry,2
2011,2013-05-07,868,127,131.0,Sea-entry,2
2011,2013-05-07,868,127,112.0,Sea-entry,2
2011,2013-05-07,868,127,125.0,Sea-entry,2
2011,2013-05-07,868,127,112.0,Sea-entry,2
2011,2013-05-07,868,127,145.0,Sea-entry,2
2011,2013-05-07,868,127,132.0,Sea-entry,2
2011,2013-05-07,868,127,140.0,Sea-entry,2
2011,2013-05-07,868,127,136.0,Sea-entry,2
2011,2013-05-07,868,127,165.0,Sea-entry,2
2011,2013-05-07,868,127,152.0,Sea-entry,2
2011,2013-05-07,868,127,150.0,Sea-entry,2
2011,2013-05-07,868,127,151.0,Sea-entry,2
2011,2013-05-07,868,127,122.0,Sea-entry,2
2011,2013-05-07,868,127,135.0,Sea-entry,2
2011,2013-05-07,868,127,141.0,Sea-entry,2
2011,2013-05-07,868,127,148.0,Sea-entry,2
2011,2013-05-07,868,127,152.0,Sea-entry,2
2011,2013-05-07,868,127,125.0,Sea-entry,2
2011,2013-05-07,868,127,129.0,Sea-entry,2
2011,2013-05-07,868,127,126.0,Sea-entry,2
2011,2013-05-07,868,127,143.0,Sea-entry,2
2011,2013-05-07,868,127,160.0,Sea-entry,2
2011,2013-05-07,868,127,148.0,Sea-entry,2
2011,2013-05-07,868,127,111.0,Sea-entry,2
2011,2013-05-07,868,127,142.0,Sea-entry,2
2011,2013-05-07,868,127,137.0,Sea-entry,2
2011,2013-05-07,868,127,145.0,Sea-entry,2
2011,2013-05-07,868,127,138.0,Sea-entry,2
2011,2013-05-07,868,127,142.0,Sea-entry,2
2011,2013-05-07,868,127,139.0,Sea-entry,2
2011,2013-05-07,868,127,145.0,Sea-entry,2
2011,2013-05-07,868,127,142.0,Sea-entry,2
2011,2013-05-07,868,127,139.0,Sea-entry,2
2011,2013-05-07,868,127,123.0,Sea-entry,2
2011,2013-05-07,868,127,132.0,Sea-entry,2
2011,2013-05-07,868,127,150.0,Sea-entry,2
2011,2013-05-07,868,127,138.0,Sea-entry,2
2011,2013-05-07,868,127,133.0,Sea-entry,2
2011,2013-05-07,868,127,153.0,Sea-entry,2
2011,2013-05-07,868,127,148.0,Sea-entry,2
2011,2013-05-07,868,127,123.0,Sea-entry,2
2011,2013-05-07,868,127,128.0,Sea-entry,2
2011,2013-05-07,868,127,140.0,Sea-entry,2
2011,2013-05-07,868,127,137.0,Sea-entry,2
2011,2013-05-07,868,127,147.0,Sea-entry,2
2011,2013-05-07,868,127,132.0,Sea-entry,2
2011,2013-05-07,868,127,166.0,Sea-entry,2
2011,2013-05-07,868,127,134.0,Sea-entry,2
2011,2013-05-07,868,127,140.0,Sea-entry,2
2011,2013-05-07,868,127,131.0,Sea-entry,2
2011,2013-05-07,868,127,131.0,Sea-entry,2
2011,2013-05-07,868,127,152.0,Sea-entry,2
2011,2013-05-07,868,127,138.0,Sea-entry,2
2011,2013-05-07,868,127,145.0,Sea-entry,2
2011,2013-05-07,868,127,148.0,Sea-entry,2
2011,2013-05-07,868,127,172.0,Sea-entry,2
2011,2013-05-07,868,127,132.0,Sea-entry,2
2011,2013-05-07,868,127,135.0,Sea-entry,2
2011,2013-05-09,870,129,192.0,Sea-entry,2
2011,2013-05-09,870,129,143.0,Sea-entry,2
2011,2013-05-09,870,129,132.0,Sea-entry,2
2011,2013-05-09,870,129,172.0,Sea-entry,2
2011,2013-05-09,870,129,129.0,Sea-entry,2
2011,2013-05-09,870,129,142.0,Sea-entry,2
2011,2013-05-09,870,129,133.0,Sea-entry,2
2011,2013-05-09,870,129,134.0,Sea-entry,2
2011,2013-05-09,870,129,121.0,Sea-entry,2
2011,2013-05-09,870,129,144.0,Sea-entry,2
2011,2013-05-09,870,129,120.0,Sea-entry,2
2011,2013-05-09,870,129,134.0,Sea-entry,2
2011,2013-05-09,870,129,148.0,Sea-entry,2
2011,2013-05-09,870,129,145.0,Sea-entry,2
2011,2013-05-09,870,129,157.0,Sea-entry,2
2011,2013-05-09,870,129,128.0,Sea-entry,2
2011,2013-05-09,870,129,137.0,Sea-entry,2
2011,2013-05-09,870,129,151.0,Sea-entry,2
2011,2013-05-09,870,129,142.0,Sea-entry,2
2011,2013-05-09,870,129,142.0,Sea-entry,2
2011,2013-05-09,870,129,146.0,Sea-entry,2
2011,2013-05-09,870,129,148.0,Sea-entry,2
2011,2013-05-09,870,129,117.0,Sea-entry,2
2011,2013-05-09,870,129,148.0,Sea-entry,2
2011,2013-05-09,870,129,145.0,Sea-entry,2
